payment_id,vendor,date,amount,currency,method,reference
PAY-98A854DCBD,Granite Mining,2025-08-05,13678.96,INR,IMPS,REF-C86F20BF
PAY-3811AB4BC4,Coral Resorts,2025-09-29,86514.13,INR,UPI,REF-B0375FFF
PAY-2B5A25EDF1,Velvet Cosmetics,2025-07-16,98056.94,INR,CARD,REF-F1F655B0
PAY-99B74097A1,Trident Media,2025-10-17,134086.24,INR,UPI,REF-72333BE3
PAY-13E7A14D09,Delta Engineering,2025-09-23,112719.8,INR,CARD,REF-2CC46D57
PAY-2C541FFEA6,Lumen Power,2025-05-15,164493.6,INR,NEFT,REF-95E94A85
PAY-3B58C94972,Marble Interiors,2025-08-03,14386.72,INR,RTGS,REF-84F74BDA
PAY-EF39A90ED8,Zephyr Foods,2025-09-19,154383.0,INR,RTGS,REF-FD379606
PAY-450CADF529,Silverline Hotels,2025-09-01,129175.33,INR,UPI,REF-267DD407
PAY-DC6BABCB3B,Nimbus Soft,2025-06-14,163498.2,INR,NEFT,REF-DBEDD46D
PAY-6467B20E79,Summit Paper,2025-06-04,132345.84,INR,UPI,REF-63622BF7
PAY-56407B0B05,Crescent Books,2025-07-11,78301.54,INR,IMPS,REF-EFD49D88
PAY-E3056DD782,Marble Interiors,2025-09-23,158972.16,INR,NEFT,REF-3DC5E3DA
PAY-4C8399A600,Polar Constructions,2025-07-18,198062.71,INR,RTGS,REF-73B96A18
PAY-B15C28CD37,Stellar Insurance,2025-09-07,81137.38,INR,IMPS,REF-AEDA3D19
PAY-41B0475CC7,Evergreen Supplies,2025-05-09,74159.97,INR,IMPS,REF-1F87EFA5
PAY-6F887A9C1F,ACME Corp,2025-10-18,112226.04,INR,RTGS,REF-6D6A612E
PAY-F8F5764BA8,Delta Engineering,2025-07-04,171823.66,INR,IMPS,REF-0A9CED90
PAY-7ABD78C5F8,Polar Constructions,2025-10-23,118237.69,INR,CASH,REF-8886CFCE
PAY-EA1893E8A9,Crescent Books,2025-06-13,132666.27,INR,IMPS,REF-8CA1DCDF
PAY-9E14071AF1,Astra Labs,2025-06-15,111306.6,INR,RTGS,REF-A3841259
PAY-5BC4B5C44B,Aurora Systems,2025-06-09,58049.94,INR,IMPS,REF-6893BDFB
PAY-A5373B6DB1,Astra Labs,2025-04-30,14813.33,INR,CARD,REF-EA142B54
PAY-CA7A6E3CED,Vertex Retail,2025-09-01,131756.38,INR,CARD,REF-B12E36F0
PAY-3E095DC337,Olive Agro,2025-10-16,121083.69,INR,UPI,REF-1A8B8585
PAY-8F01979100,Stellar Insurance,2025-06-06,91151.67,INR,CASH,REF-6D2808B0
PAY-86218E9C50,Lumen Power,2025-08-17,77250.59,INR,CASH,REF-556848F6
PAY-B2C88C713F,Trident Media,2025-08-10,121112.36,INR,UPI,REF-48D1B1DB
PAY-A4426730BD,Raven Tools,2025-06-19,142569.93,INR,UPI,REF-95BB9273
PAY-6BB2586AB6,Aurora Systems,2025-09-17,115482.29,INR,IMPS,REF-DB76CE67
PAY-9C97731595,Quick Logistics,2025-09-21,96911.99,INR,NEFT,REF-5D173304
PAY-4F0D3144B3,Delta Engineering,2025-09-24,96565.82,INR,NEFT,REF-E58BF9A0
PAY-2BDE8683D7,Vertex Retail,2025-09-07,196724.03,INR,RTGS,REF-DF3E2A33
PAY-020CEE46CA,Quasar Digital,2025-08-19,126317.24,INR,UPI,REF-D85D63F0
PAY-9C3D45A3AA,Zephyr Foods,2025-09-30,108069.84,INR,UPI,REF-15CEBABC
PAY-B21EE3E8A4,Stellar Insurance,2025-05-06,180765.26,INR,IMPS,REF-17FA2C58
PAY-196EA3EDF1,Granite Mining,2025-08-14,102776.29,INR,CARD,REF-BD4478F0
PAY-8FE8BDA72F,Velvet Cosmetics,2025-07-23,84492.71,INR,UPI,REF-F5C37353
PAY-33DFFAF326,Evergreen Supplies,2025-06-10,7547.58,INR,UPI,REF-FFF21A0C
PAY-350FAF2AFD,Raven Tools,2025-09-18,52458.41,INR,NEFT,REF-9FEAAC75
PAY-BA82AA9515,Vortex Metals,2025-06-12,114785.57,INR,NEFT,REF-CC2A7162
PAY-A104739CD2,Pearl Analytics,2025-10-03,5945.97,INR,RTGS,REF-5CB61818
PAY-A286EB53AE,Nimbus Soft,2025-05-27,101366.42,INR,RTGS,REF-874E123A
PAY-A3016E3E4A,Helios Motors,2025-05-31,123351.65,INR,IMPS,REF-9724CB21
PAY-D8FA716026,Vortex Metals,2025-06-08,118939.56,INR,CARD,REF-8198072E
PAY-43907224C8,Falcon Couriers,2025-06-05,159974.72,INR,UPI,REF-26C9B239
PAY-7188CF1F76,Amber Healthcare,2025-05-10,174094.1,INR,RTGS,REF-BAA3CD76
PAY-9FBBD0B1A9,Falcon Couriers,2025-08-12,154188.37,INR,UPI,REF-A6C5A44A
PAY-FD9FED178E,Apollo Health,2025-09-21,147005.04,INR,UPI,REF-B47DA24C
PAY-2AE7117A90,Alpha Insure,2025-10-12,53246.9,INR,UPI,REF-D9DF07D6
PAY-E716320CD7,Alpha Insure,2025-06-08,93070.98,INR,IMPS,REF-DAAFDE9A
PAY-A3F1E00950,Marble Interiors,2025-08-26,134651.17,INR,UPI,REF-3931319F
PAY-D505AB1AA5,Topaz Security,2025-10-21,141268.76,INR,RTGS,REF-A907D98B
PAY-96A0504660,Helios Motors,2025-06-07,106323.21,INR,IMPS,REF-D3690FDE
PAY-C308492A33,ACME Corp,2025-07-09,185480.89,INR,UPI,REF-1FE2C61B
PAY-491814F260,Topaz Security,2025-10-11,63479.88,INR,CASH,REF-04F97747
PAY-539BFF8105,Orion Foods,2025-09-04,127666.12,INR,UPI,REF-36A6316C
PAY-4C02B7C8C7,Stellar Insurance,2025-10-05,171741.96,INR,CASH,REF-95E85EDD
PAY-C2A6F3C744,Nova Travels,2025-07-07,154455.88,INR,CARD,REF-6466BABB
PAY-4AF0201094,Indigo Chem,2025-09-23,78535.18,INR,IMPS,REF-03E86A0D
PAY-0A016F21AB,Raven Tools,2025-10-13,117950.5,INR,NEFT,REF-D366840C
PAY-B4D6C0B630,Mango Mobility,2025-07-22,122813.54,INR,CASH,REF-DCD25776
PAY-329991EFBB,Silverline Hotels,2025-09-16,2536.49,INR,UPI,REF-CBC4CB9F
PAY-D4AA2AAB79,Zeta Telecom,2025-04-30,82544.13,INR,RTGS,REF-B3936DFE
PAY-572A154E4F,Zephyr Foods,2025-08-23,70627.53,INR,UPI,REF-1C25B68F
PAY-11E967BADE,Helios Motors,2025-06-17,6225.44,INR,IMPS,REF-10DDEF45
PAY-6F487B1605,Alpha Insure,2025-09-21,148142.08,INR,NEFT,REF-2F28146C
PAY-2D083D421E,Echo Electronics,2025-10-08,24797.13,INR,IMPS,REF-ADE16441
PAY-796CF7A761,Nimbus Soft,2025-10-02,26416.5,INR,NEFT,REF-9F227CBB
PAY-C8884C73EA,Delta Engineering,2025-10-24,37260.47,INR,RTGS,REF-CCE3C01A
PAY-8879E2B1C4,Olive Agro,2025-10-16,187268.32,INR,RTGS,REF-5009731B
PAY-72039B901D,Nova Travels,2025-08-12,138598.19,INR,RTGS,REF-4AE1AF38
PAY-C19314C8CF,Helios Motors,2025-06-04,156255.89,INR,NEFT,REF-FA43C3C4
PAY-309CE4B481,Alpha Insure,2025-06-27,191143.34,INR,IMPS,REF-2827809D
PAY-AEB73258C3,Trident Media,2025-08-13,14345.0,INR,CASH,REF-8B450D91
PAY-B0FC18B1E4,Stellar Insurance,2025-08-08,36099.21,INR,IMPS,REF-4446F010
PAY-6E897B0C04,Orion Foods,2025-05-25,108356.12,INR,CASH,REF-E54E8DFE
PAY-97D56B1EC5,Apollo Health,2025-10-02,118007.67,INR,UPI,REF-4BD2BD22
PAY-A175FDD555,Iris Pharma,2025-07-02,21860.44,INR,IMPS,REF-21868FDB
PAY-850E7905D6,Zeta Telecom,2025-09-19,145645.26,INR,NEFT,REF-88507360
PAY-5D9AC89F98,BlueBank Services,2025-09-02,30196.43,INR,IMPS,REF-829CD591
PAY-DDF516EEA8,Quick Logistics,2025-10-06,78401.52,INR,CASH,REF-08623E4F
PAY-DF3B798879,Coral Resorts,2025-07-12,180971.2,INR,CARD,REF-F7AF8BDC
PAY-5BF0C809C8,Pine IT Services,2025-08-29,95888.82,INR,CASH,REF-8BB61324
PAY-FF81C3DB9B,Raven Tools,2025-05-12,108255.68,INR,UPI,REF-5A95BCA9
PAY-F2F5330407,Topaz Security,2025-10-22,163686.34,INR,CASH,REF-B8BEAC3E
PAY-76E12A0217,Delta Engineering,2025-09-11,107293.16,INR,RTGS,REF-260801E6
PAY-EE1EB78FAE,Titan Beverages,2025-10-07,17368.94,INR,CASH,REF-0EEF3611
PAY-A21904A1EA,Nimbus Soft,2025-08-19,152210.39,INR,NEFT,REF-A0BA8BFB
PAY-C2276585FF,Indigo Chem,2025-06-14,35735.35,INR,IMPS,REF-DCA6D968
PAY-AF785D9258,Topaz Security,2025-10-08,38605.13,INR,UPI,REF-104BC1BB
PAY-BF4208FCEE,Orion Foods,2025-10-04,137924.1,INR,RTGS,REF-A0BEFC72
PAY-729040CC6F,Nimbus Soft,2025-09-30,87877.76,INR,CASH,REF-EFF5744B
PAY-6F4BD74768,Astra Labs,2025-05-01,39022.0,INR,RTGS,REF-9DAE2681
PAY-6C9BA07810,Falcon Couriers,2025-08-06,13067.03,INR,CARD,REF-E77CAD8B
PAY-AA4424D244,Falcon Couriers,2025-09-13,193008.29,INR,NEFT,REF-9033075C
PAY-7AD4627135,Raven Tools,2025-05-02,81398.82,INR,CASH,REF-AF190272
PAY-BDAFE17092,Indigo Chem,2025-10-11,104862.37,INR,UPI,REF-7A6426B2
PAY-02B8CE3B34,Pearl Analytics,2025-09-18,41572.76,INR,CASH,REF-0A56937D
PAY-8CF19C1C9B,Quick Logistics,2025-05-27,98034.5,INR,RTGS,REF-93A4B23F
PAY-72F3D4421E,Granite Mining,2025-09-30,9637.44,INR,CARD,REF-684BA695
PAY-3DFA8BD263,ACME Corp,2025-06-08,126715.96,INR,NEFT,REF-30545258
PAY-50426C3F87,Orion Foods,2025-08-24,122439.56,INR,IMPS,REF-A3AE19AA
PAY-61A6933E88,Orion Foods,2025-05-27,93469.58,INR,CARD,REF-215572FD
PAY-E7ADF026B4,Silverline Hotels,2025-05-25,213267.5,INR,RTGS,REF-DDE78006
PAY-1058D09FED,Silverline Hotels,2025-06-17,152963.46,INR,NEFT,REF-026DAFDD
PAY-08EE5816C0,Amber Healthcare,2025-05-12,24588.73,INR,NEFT,REF-D846E2BD
PAY-0B5DDD13CA,Lumen Power,2025-06-07,91174.05,INR,CARD,REF-F6D0BADE
PAY-74D0B8C5EC,Astra Labs,2025-05-18,158314.93,INR,CASH,REF-8F22506E
PAY-6CE2250F35,Glide Technologies,2025-05-31,3618.25,INR,UPI,REF-2D93C47D
PAY-6F6E5F9205,Nimbus Soft,2025-04-27,1941.19,INR,UPI,REF-63EA74C3
PAY-591BFC55E6,Iris Pharma,2025-10-06,118949.24,INR,NEFT,REF-EA3EB484
PAY-D9287D66BF,Aurora Systems,2025-10-15,147958.75,INR,UPI,REF-0C309C01
PAY-60E8C39DE0,Coral Resorts,2025-05-26,41628.96,INR,IMPS,REF-6BB1B05F
PAY-F8D1ED8E66,Mango Mobility,2025-08-18,82700.25,INR,CARD,REF-261B0592
PAY-9AB6E89619,Stellar Insurance,2025-10-22,8005.43,INR,NEFT,REF-AA147A85
PAY-91526D6F4F,Iris Pharma,2025-08-28,122603.94,INR,CARD,REF-4CBA4A7D
PAY-E96618E33B,Titan Beverages,2025-07-08,69896.79,INR,RTGS,REF-06833BAF
PAY-3D5560C9A2,Lumen Power,2025-06-20,37830.77,INR,CARD,REF-03B6E375
PAY-E936B9D481,Stellar Insurance,2025-07-31,172614.85,INR,RTGS,REF-466A8412
PAY-68347C4055,Olive Agro,2025-10-04,132035.77,INR,RTGS,REF-6A00C28D
PAY-5198FD7A4D,Alpha Insure,2025-06-11,22979.48,INR,NEFT,REF-321231D0
PAY-91F7CF568C,Zephyr Foods,2025-08-18,99754.21,INR,CARD,REF-85E850CC
PAY-B38A2794A9,Prism Plastics,2025-05-08,11278.51,INR,UPI,REF-2B10137B
PAY-D3E00C8B94,Evergreen Supplies,2025-06-16,87216.99,INR,RTGS,REF-9ABDF680
PAY-10BFBD7ED5,Stellar Insurance,2025-08-17,9141.84,INR,IMPS,REF-08FE9549
PAY-A8C050B748,Crescent Books,2025-06-14,32030.1,INR,UPI,REF-2FA6C0F0
PAY-7BF8E53DE3,Falcon Couriers,2025-09-09,23654.98,INR,CARD,REF-28A55E31
PAY-6837118BA3,Raven Tools,2025-08-22,118744.98,INR,NEFT,REF-473116FC
PAY-339570ED06,Aurora Systems,2025-06-11,149543.81,INR,RTGS,REF-2C39AD9B
PAY-A68DFA3983,Cobalt Energy,2025-05-21,65563.38,INR,CASH,REF-C28ECA46
PAY-23DCAC9280,Quasar Digital,2025-08-06,174042.32,INR,RTGS,REF-C6C40F90
PAY-5D1009D263,Cobalt Energy,2025-05-17,91928.09,INR,NEFT,REF-827408BF
PAY-4EF0C82FFC,Alpha Insure,2025-08-15,29415.78,INR,CARD,REF-484937B8
PAY-3C126FB86C,Raven Tools,2025-06-11,126588.21,INR,IMPS,REF-671ABA04
PAY-26CE4DE4FC,Zenith Apparel,2025-07-19,25878.75,INR,CASH,REF-5670EC21
PAY-BA2C421068,Nova Travels,2025-05-31,22666.3,INR,RTGS,REF-DE3784D2
PAY-69C035276E,Olive Agro,2025-08-09,38589.39,INR,UPI,REF-6D775DD5
PAY-5D7D4A9BD1,Cobalt Energy,2025-07-10,107552.49,INR,RTGS,REF-2ED9CBCE
PAY-DDF05C4042,Velvet Cosmetics,2025-09-13,173816.6,INR,NEFT,REF-DDAFBFC8
PAY-12C824C223,Aurora Systems,2025-09-03,98098.07,INR,CASH,REF-DC9A9AD4
PAY-D7FDD4A02A,Vortex Metals,2025-08-23,167479.31,INR,CARD,REF-4BBA9DD1
PAY-F276AADEC0,ACME Corp,2025-08-15,147367.68,INR,NEFT,REF-8A456173
PAY-AE6115DE5D,Vortex Metals,2025-06-03,182794.07,INR,CASH,REF-3F4BF4EA
PAY-DB2B1B3215,Aurora Systems,2025-05-01,8491.71,INR,NEFT,REF-7046F8AD
PAY-62F631971D,Raven Tools,2025-08-30,6849.5,INR,CASH,REF-DA80759A
PAY-6B51A3233C,Granite Mining,2025-10-22,164347.62,INR,RTGS,REF-3ADFFBCC
PAY-3220D24344,Falcon Couriers,2025-06-22,17076.76,INR,UPI,REF-693E4CB9
PAY-3FB2BB4EEE,Coral Resorts,2025-08-07,190011.81,INR,NEFT,REF-D5B0C66C
PAY-4F14327032,Neptune Shipping,2025-07-03,48192.95,INR,IMPS,REF-FF05ED5A
PAY-F8F39254E9,BlueBank Services,2025-08-26,133972.6,INR,UPI,REF-668C8375
PAY-0D8750AE38,Olive Agro,2025-08-18,154481.08,INR,IMPS,REF-0C411764
PAY-2A49BB4982,Trident Media,2025-07-29,125548.79,INR,CASH,REF-5EC14DBA
PAY-CC5B61C8F1,Titan Beverages,2025-05-10,77283.41,INR,NEFT,REF-856EBD2D
PAY-CBC896045D,Mango Mobility,2025-05-04,63264.97,INR,NEFT,REF-8F420125
PAY-653AF68706,Coral Resorts,2025-09-24,108715.8,INR,IMPS,REF-00C67193
PAY-3BEB09389D,Zephyr Foods,2025-05-15,124280.81,INR,RTGS,REF-6B858ACC
PAY-6D40E40998,Pearl Analytics,2025-05-10,115920.2,INR,CASH,REF-46B47EEE
PAY-5FD80C0517,Alpha Insure,2025-05-18,76899.52,INR,CARD,REF-B2D74D6C
PAY-C8D207A8B2,Stellar Insurance,2025-05-07,73431.44,INR,RTGS,REF-F0F3EB72
PAY-9E7E11C376,Indigo Chem,2025-09-17,141122.3,INR,RTGS,REF-855BA795
PAY-91684FDF79,Astra Labs,2025-07-21,48107.22,INR,UPI,REF-E63D2707
PAY-CF9364B04E,Indigo Chem,2025-08-31,147607.32,INR,NEFT,REF-40AE9FA3
PAY-35ECD6B2C4,Summit Paper,2025-06-27,64432.53,INR,IMPS,REF-9CB5BDDD
PAY-AD1A19C7E8,Pine IT Services,2025-10-13,84874.36,INR,UPI,REF-BFC16114
PAY-65D7FFB55C,Zeta Telecom,2025-07-25,69372.7,INR,CASH,REF-6D20AA7F
PAY-B6492477EF,Pine IT Services,2025-09-09,165997.19,INR,CARD,REF-A04AD186
PAY-7818927ECD,Iris Pharma,2025-09-08,116429.92,INR,UPI,REF-D9364FAA
PAY-24BF2C2D85,Lotus Telecom,2025-10-04,70010.91,INR,NEFT,REF-A92175E5
PAY-419477D111,Zenith Apparel,2025-08-24,16857.44,INR,IMPS,REF-792929E5
PAY-007B82C221,Trident Media,2025-07-02,191672.17,INR,CASH,REF-602AAF54
PAY-FA387AB28E,Orion Foods,2025-06-04,55550.58,INR,CASH,REF-DC35D0BD
PAY-98EFC084EC,Falcon Couriers,2025-06-02,188978.19,INR,NEFT,REF-D5C187FC
PAY-FFA2086DD5,Evergreen Supplies,2025-08-09,193930.13,INR,CASH,REF-5650522B
PAY-1D78C1C1E4,Granite Mining,2025-07-16,84315.93,INR,RTGS,REF-A519B0D6
PAY-777E621D75,Evergreen Supplies,2025-06-08,13058.43,INR,NEFT,REF-7E8F4EE7
PAY-552FB995F9,Mango Mobility,2025-10-07,72834.01,INR,CARD,REF-04380916
PAY-B63E51E78C,Vortex Metals,2025-10-06,139524.28,INR,RTGS,REF-A8F6533B
PAY-52FC7725A6,Olive Agro,2025-07-17,113666.71,INR,CARD,REF-00305E57
PAY-A324869DDD,Metro Logistics,2025-07-06,45743.0,INR,CARD,REF-059AD924
PAY-6A1C9780D2,Evergreen Supplies,2025-05-02,31654.49,INR,CARD,REF-64EFDB21
PAY-546352A7FB,Olive Agro,2025-06-02,123564.98,INR,CARD,REF-0D5BCDFE
PAY-E129ACB58F,Iris Pharma,2025-09-14,57406.69,INR,UPI,REF-64908AB6
PAY-2D9D8E9335,Metro Logistics,2025-06-30,25999.87,INR,RTGS,REF-2E6521EF
PAY-A7B23F9AD5,Velvet Cosmetics,2025-06-01,88457.28,INR,NEFT,REF-F08BD658
PAY-5E2C1058BB,Trident Media,2025-06-14,112716.2,INR,CARD,REF-1F90F61E
PAY-FBA2739F48,Prism Plastics,2025-07-15,195615.5,INR,CARD,REF-BAD1489C
PAY-3B20991C60,Sapphire Finance,2025-08-11,108203.39,INR,IMPS,REF-26213E37
PAY-D8980C0AEB,Crescent Books,2025-07-14,24737.26,INR,CARD,REF-CEFD73E1
PAY-911F60F4EF,Crimson Textiles,2025-09-03,153819.37,INR,IMPS,REF-BF67CFAE
PAY-56EC6C5CB1,Indigo Chem,2025-10-28,59463.6,INR,IMPS,REF-783EA652
PAY-B2EC124954,Amber Healthcare,2025-10-22,22906.97,INR,CARD,REF-A8311EFE
PAY-8E8CD28459,Quick Logistics,2025-05-25,135762.66,INR,UPI,REF-F7741622
PAY-BB26E871DD,Marble Interiors,2025-05-04,80625.17,INR,CARD,REF-6A83B8D9
PAY-F906985482,Echo Electronics,2025-10-06,39432.37,INR,CARD,REF-8D1F8C3C
PAY-BF3DDD58D2,Glide Technologies,2025-07-08,39545.28,INR,UPI,REF-75D75685
PAY-A7427FBBA1,Crescent Books,2025-08-18,122959.69,INR,UPI,REF-A27FB906
PAY-4553A55848,Pine IT Services,2025-08-06,39292.78,INR,CARD,REF-7EB2B306
PAY-7139CF7822,Echo Electronics,2025-09-24,102555.39,INR,IMPS,REF-623AD7EC
PAY-429A767264,Prism Plastics,2025-07-28,79812.82,INR,CASH,REF-E30C0719
PAY-F3E38385D0,Sapphire Finance,2025-08-05,81312.35,INR,NEFT,REF-DFC6CB7C
PAY-C9B15EDAAF,Neptune Shipping,2025-07-29,61963.03,INR,CASH,REF-9D40EEBA
PAY-E28D75A99B,Lumen Power,2025-05-22,43531.18,INR,NEFT,REF-B375C747
PAY-7C21A5097B,Pearl Analytics,2025-08-11,160835.26,INR,NEFT,REF-49E50E56
PAY-FC3BA13848,Metro Logistics,2025-08-13,145856.8,INR,NEFT,REF-C858003D
PAY-FD707B13FD,Astra Labs,2025-09-22,119788.17,INR,CASH,REF-86C3522E
PAY-E5B1451935,Apollo Health,2025-07-08,95185.32,INR,CASH,REF-0EDFF0F1
PAY-C9116F491D,Zeta Telecom,2025-09-27,151344.75,INR,CARD,REF-FE3A3504
PAY-720BBD7697,ACME Corp,2025-08-13,127941.8,INR,NEFT,REF-A84E55AD
PAY-1268FBE40C,Aurora Systems,2025-06-12,111384.86,INR,UPI,REF-E079C5E5
PAY-70521A43C6,Zenith Apparel,2025-06-14,187575.08,INR,CASH,REF-E03D59E9
PAY-A30429BA36,Lumen Power,2025-09-01,8925.47,INR,CARD,REF-A93FBC92
PAY-C1F8279D90,Vortex Metals,2025-07-05,99073.05,INR,IMPS,REF-F6CBC9BE
PAY-45E843E2FA,Helios Motors,2025-07-05,189847.83,INR,CARD,REF-70EAB36C
PAY-E2B17A4790,Aurora Systems,2025-06-07,98631.36,INR,NEFT,REF-4F81AC7D
PAY-C2DE701278,BlueBank Services,2025-05-19,153061.31,INR,IMPS,REF-33AE1E7D
PAY-B0F680AF4E,Zeta Telecom,2025-09-29,149240.33,INR,CARD,REF-B2966FBB
PAY-1DDAE4C3DC,Velvet Cosmetics,2025-08-18,173735.01,INR,NEFT,REF-BC84B574
PAY-36DC8C6BCC,Coral Resorts,2025-05-25,74953.84,INR,IMPS,REF-BAA66059
PAY-34BB2DFD4F,Helios Motors,2025-06-08,116540.07,INR,RTGS,REF-9070778A
PAY-2C122F8A72,Silverline Hotels,2025-08-25,175724.29,INR,UPI,REF-4C0C6F9F
PAY-9526EDE2A8,Neptune Shipping,2025-06-07,10475.17,INR,NEFT,REF-84A9304C
PAY-E3DF889D9E,Aurora Systems,2025-09-28,182464.87,INR,RTGS,REF-63218ACB
PAY-ECE61A58F4,Alpha Insure,2025-07-10,58686.99,INR,CASH,REF-21063DCD
PAY-C9D32A8A78,Pine IT Services,2025-06-12,153405.27,INR,CARD,REF-8437FC0E
PAY-2128043808,Summit Paper,2025-05-23,119953.12,INR,RTGS,REF-AA4D2668
PAY-01D3F287FA,Crescent Books,2025-07-11,174552.41,INR,NEFT,REF-64527C0B
PAY-41D40038F5,Nova Travels,2025-10-11,139744.52,INR,RTGS,REF-E3A671EF
PAY-19B282BD91,ACME Corp,2025-06-04,103875.06,INR,CARD,REF-37AC66B3
PAY-EA73B24A23,Glide Technologies,2025-08-27,91588.5,INR,IMPS,REF-FAC114E8
PAY-F541783186,Orion Foods,2025-06-19,30317.68,INR,NEFT,REF-F6E37F16
PAY-742F95A100,Zenith Apparel,2025-09-17,122878.96,INR,IMPS,REF-DE7DC25F
PAY-F53DC6B4DB,Aurora Systems,2025-08-17,190114.55,INR,RTGS,REF-5AB507CF
PAY-9BCBF3DA07,Astra Labs,2025-05-05,96163.89,INR,IMPS,REF-A19F1F65
PAY-A8649AF2DB,Echo Electronics,2025-09-09,152836.11,INR,UPI,REF-0AF247F1
PAY-D784E9CFD6,Trident Media,2025-07-08,6237.53,INR,UPI,REF-D2C9B5E7
PAY-903D3436F0,Cobalt Energy,2025-05-27,178131.59,INR,IMPS,REF-C5568246
PAY-093E19E146,Coral Resorts,2025-06-21,61831.95,INR,CARD,REF-ECA40A35
PAY-7AB01F1B73,Astra Labs,2025-05-16,85248.61,INR,NEFT,REF-D1814284
PAY-0E658B5A4C,Zeta Telecom,2025-04-23,155051.12,INR,CASH,REF-5A936EB8
PAY-D871CB053B,Quick Logistics,2025-06-20,22009.57,INR,CASH,REF-3D3F4DAA
PAY-E194867D73,Zeta Telecom,2025-07-07,133683.49,INR,CASH,REF-C3DD7172
PAY-F1C039C5E1,Delta Engineering,2025-09-23,40330.54,INR,NEFT,REF-92CB157E
PAY-677BFA7989,Trident Media,2025-10-09,70630.97,INR,IMPS,REF-034018C6
PAY-1060316538,Vertex Retail,2025-07-02,189783.93,INR,NEFT,REF-943876AE
PAY-7C358F9627,Neptune Shipping,2025-06-03,171100.05,INR,CARD,REF-10A41B5F
PAY-A8AD454F1B,Pine IT Services,2025-09-22,14133.24,INR,NEFT,REF-B3917B90
PAY-B1E2441191,Mango Mobility,2025-06-19,143304.42,INR,CASH,REF-AA2CA4B1
PAY-4EB6B4EC89,Metro Logistics,2025-09-03,1213.02,INR,UPI,REF-BA92FE5B
PAY-4FF801DDB9,Apollo Health,2025-08-31,170333.71,INR,IMPS,REF-91AB0CD9
PAY-189D76D297,Sapphire Finance,2025-10-25,111291.93,INR,UPI,REF-98F3A18F
PAY-BBB2458B11,Zephyr Foods,2025-05-27,36579.28,INR,RTGS,REF-ED6EF103
PAY-81A730A006,Topaz Security,2025-08-17,43247.66,INR,NEFT,REF-011921FD
PAY-38453F44B0,Aurora Systems,2025-05-24,152401.18,INR,UPI,REF-74A9776D
PAY-662AD642DB,Delta Engineering,2025-08-20,23721.28,INR,IMPS,REF-2774D827
PAY-AE83E5895B,Falcon Couriers,2025-07-31,131442.04,INR,CARD,REF-20BF27C3
PAY-A7A5B09993,Nimbus Soft,2025-07-12,98995.7,INR,UPI,REF-41CC3E2E
PAY-1BD777D50F,Evergreen Supplies,2025-08-22,118537.39,INR,RTGS,REF-B7C900A1
PAY-F2890B7C32,Zephyr Foods,2025-08-15,45561.75,INR,UPI,REF-C2E51952
PAY-D47A0FC41A,Granite Mining,2025-10-11,73804.56,INR,IMPS,REF-78662D1B
PAY-69E8033296,Lotus Telecom,2025-08-30,131880.38,INR,RTGS,REF-4DF06867
PAY-D7054CB451,Delta Engineering,2025-06-01,79264.89,INR,CARD,REF-F9FD3DE6
PAY-9C679D900F,Pearl Analytics,2025-06-09,13038.63,INR,CARD,REF-ACADA2A9
PAY-83BFBB4443,Amber Healthcare,2025-06-14,119194.69,INR,CARD,REF-C05B4969
PAY-9D79045488,Delta Engineering,2025-06-24,167702.77,INR,CASH,REF-00659D53
PAY-DD248F7D1D,Neptune Shipping,2025-08-18,133502.06,INR,UPI,REF-C095238C
PAY-362662C479,Falcon Couriers,2025-09-04,56138.68,INR,RTGS,REF-FEE2B8FD
PAY-91E44FE7B8,Orion Foods,2025-05-26,50512.63,INR,CARD,REF-A8920050
PAY-9BB7ACC9AF,Cobalt Energy,2025-09-26,188509.4,INR,RTGS,REF-51BAD6D7
PAY-BC6ED0BFF8,Orion Foods,2025-05-03,166147.34,INR,RTGS,REF-EEA29A61
PAY-B72557E855,Echo Electronics,2025-10-15,65727.7,INR,IMPS,REF-CCD0C85A
PAY-84EDE3418C,Stellar Insurance,2025-09-30,19718.56,INR,RTGS,REF-A63C1D06
PAY-1EEFDB39BB,Prism Plastics,2025-09-08,153630.64,INR,CARD,REF-3D1A70D8
PAY-0ED3B0D480,Zenith Apparel,2025-07-05,132587.6,INR,CARD,REF-C8275C45
PAY-176F972F40,Summit Paper,2025-05-08,198146.96,INR,CARD,REF-3584AED8
PAY-8FD55CE044,Topaz Security,2025-08-17,63254.56,INR,CARD,REF-BFCB7DA5
PAY-9444255964,Lotus Telecom,2025-08-20,7678.23,INR,CARD,REF-80610080
PAY-137855CEA9,Lumen Power,2025-10-15,172141.96,INR,RTGS,REF-3C0D14DF
PAY-2B4754B4F0,Iris Pharma,2025-06-02,98550.18,INR,UPI,REF-9D6206D7
PAY-E86985D043,Velvet Cosmetics,2025-10-12,98365.47,INR,NEFT,REF-E15D46DD
PAY-89424F9237,Granite Mining,2025-09-17,170943.12,INR,IMPS,REF-158DACE1
PAY-3975FA0F08,Crimson Textiles,2025-07-07,99190.88,INR,UPI,REF-3504147E
PAY-2909BCECD0,Stellar Insurance,2025-10-12,62278.62,INR,IMPS,REF-B0B6CD24
