invoice_id,vendor,date,amount,currency,description
INV-0001322,ACME Corp,2025-08-25,43829.02,INR,Telecom usage
INV-0001323,Marble Interiors,2025-08-26,199593.71,INR,Office supplies
INV-0001324,Coral Resorts,2025-04-29,66384.61,INR,Consulting retainer
INV-0001325,Alpha Insure,2025-06-28,155242.76,INR,Hardware purchase
INV-0001326,Crescent Books,2025-08-19,36729.95,INR,Insurance premium
INV-0001327,Topaz Security,2025-04-24,24831.33,INR,Logistics charge
INV-0001328,Topaz Security,2025-08-12,49808.86,INR,Monthly service fee
INV-0001329,Zenith Apparel,2025-08-16,147196.89,INR,Hardware purchase
INV-0001330,Mango Mobility,2025-10-08,196432.11,INR,Office supplies
INV-0001331,Topaz Security,2025-10-12,192262.17,INR,Software subscription
INV-0001332,Metro Logistics,2025-09-29,145783.3,INR,Hardware purchase
INV-0001333,Helios Motors,2025-08-22,127884.74,INR,Logistics charge
INV-0001334,Sapphire Finance,2025-05-04,172799.7,INR,Logistics charge
INV-0001335,Delta Engineering,2025-06-20,126765.34,INR,Software subscription
INV-0001336,ACME Corp,2025-06-02,158980.88,INR,Hardware purchase
INV-0001337,Crimson Textiles,2025-06-22,2281.51,INR,Monthly service fee
INV-0001338,Vortex Metals,2025-10-14,95316.5,INR,Consulting retainer
INV-0001339,Sapphire Finance,2025-05-13,50120.09,INR,Office supplies
INV-0001340,Nimbus Soft,2025-10-13,123919.65,INR,Monthly service fee
INV-0001341,Alpha Insure,2025-07-21,129092.69,INR,Hardware purchase
INV-0001342,Astra Labs,2025-08-23,46918.59,INR,Software subscription
INV-0001343,Lotus Telecom,2025-06-09,4759.89,INR,Telecom usage
INV-0001344,Neptune Shipping,2025-05-25,50513.9,INR,Monthly service fee
INV-0001345,Falcon Couriers,2025-10-18,87781.25,INR,Insurance premium
INV-0001346,Crescent Books,2025-10-16,98273.35,INR,Consulting retainer
INV-0001347,Crescent Books,2025-07-19,65074.33,INR,Office supplies
INV-0001348,Nova Travels,2025-09-21,182937.56,INR,Consulting retainer
INV-0001349,Zeta Telecom,2025-09-03,31427.58,INR,Insurance premium
INV-0001350,Helios Motors,2025-09-06,73738.99,INR,Monthly service fee
INV-0001351,Glide Technologies,2025-10-01,101438.57,INR,Consulting retainer
INV-0001352,BlueBank Services,2025-09-26,171437.44,INR,Logistics charge
INV-0001353,Silverline Hotels,2025-05-07,131828.74,INR,Telecom usage
INV-0001354,Zenith Apparel,2025-09-02,136803.22,INR,Consulting retainer
INV-0001355,Stellar Insurance,2025-07-02,64858.71,INR,Software subscription
INV-0001356,Delta Engineering,2025-05-15,104878.51,INR,Hardware purchase
INV-0001357,Quick Logistics,2025-05-24,36138.44,INR,Monthly service fee
INV-0001358,Zenith Apparel,2025-05-18,97331.37,INR,Hardware purchase
INV-0001359,Quick Logistics,2025-09-14,128529.46,INR,Telecom usage
INV-0001360,Prism Plastics,2025-08-24,105401.36,INR,Insurance premium
INV-0001361,Alpha Insure,2025-07-23,44534.2,INR,Hardware purchase
INV-0001362,ACME Corp,2025-06-13,131322.0,INR,Hardware purchase
INV-0001363,Olive Agro,2025-10-01,12609.69,INR,Telecom usage
INV-0001364,Sapphire Finance,2025-05-05,164816.77,INR,Insurance premium
INV-0001365,Mango Mobility,2025-05-01,146992.92,INR,Insurance premium
INV-0001366,Zeta Telecom,2025-06-15,192137.06,INR,Hardware purchase
INV-0001367,Orion Foods,2025-06-19,106566.38,INR,Logistics charge
INV-0001368,Zenith Apparel,2025-09-02,131546.86,INR,Consulting retainer
INV-0001369,Lumen Power,2025-09-10,83329.33,INR,Hardware purchase
INV-0001370,Glide Technologies,2025-10-01,115524.45,INR,Office supplies
INV-0001371,Coral Resorts,2025-10-08,85701.46,INR,Hardware purchase
INV-0001372,Metro Logistics,2025-06-06,110218.11,INR,Software subscription
INV-0001373,Prism Plastics,2025-05-31,107013.15,INR,Office supplies
INV-0001374,Neptune Shipping,2025-07-10,110241.23,INR,Software subscription
INV-0001375,Sapphire Finance,2025-08-04,152954.78,INR,Telecom usage
INV-0001376,Raven Tools,2025-07-12,121878.47,INR,Logistics charge
INV-0001377,Topaz Security,2025-09-08,185266.31,INR,Insurance premium
INV-0001378,Sapphire Finance,2025-08-14,89776.21,INR,Telecom usage
INV-0001379,ACME Corp,2025-04-29,196599.82,INR,Monthly service fee
INV-0001380,Mango Mobility,2025-05-25,198685.7,INR,Insurance premium
INV-0001381,ACME Corp,2025-07-06,196886.69,INR,Logistics charge
INV-0001382,Silverline Hotels,2025-04-26,154418.85,INR,Insurance premium
INV-0001383,Lumen Power,2025-08-29,111486.46,INR,Consulting retainer
INV-0001384,Orion Foods,2025-04-30,92343.78,INR,Consulting retainer
INV-0001385,Astra Labs,2025-06-27,73733.04,INR,Logistics charge
INV-0001386,Cobalt Energy,2025-06-25,162309.31,INR,Hardware purchase
INV-0001387,Velvet Cosmetics,2025-08-01,114028.45,INR,Logistics charge
INV-0001388,Raven Tools,2025-05-10,144854.32,INR,Office supplies
INV-0001389,Trident Media,2025-08-23,165228.2,INR,Hardware purchase
INV-0001390,Echo Electronics,2025-10-02,60428.45,INR,Telecom usage
INV-0001391,Nimbus Soft,2025-05-05,184413.36,INR,Software subscription
INV-0001392,Neptune Shipping,2025-08-10,83596.08,INR,Hardware purchase
INV-0001393,Glide Technologies,2025-06-18,149661.89,INR,Monthly service fee
INV-0001394,Titan Beverages,2025-09-29,76806.15,INR,Insurance premium
INV-0001395,Mango Mobility,2025-05-01,64203.65,INR,Consulting retainer
INV-0001396,Silverline Hotels,2025-08-27,139704.85,INR,Consulting retainer
INV-0001397,Alpha Insure,2025-10-10,146449.93,INR,Telecom usage
INV-0001398,Lotus Telecom,2025-09-20,115263.34,INR,Hardware purchase
INV-0001399,Cobalt Energy,2025-08-09,58311.71,INR,Telecom usage
INV-0001400,Vertex Retail,2025-05-24,67565.55,INR,Office supplies
INV-0001401,Velvet Cosmetics,2025-05-03,109856.4,INR,Insurance premium
INV-0001402,Nimbus Soft,2025-08-01,100613.71,INR,Consulting retainer
INV-0001403,Summit Paper,2025-05-25,96444.04,INR,Logistics charge
INV-0001404,Falcon Couriers,2025-07-31,130623.56,INR,Logistics charge
INV-0001405,Lumen Power,2025-09-25,199417.21,INR,Logistics charge
INV-0001406,Quasar Digital,2025-05-09,53618.29,INR,Telecom usage
INV-0001407,Silverline Hotels,2025-10-13,184865.55,INR,Hardware purchase
INV-0001408,Delta Engineering,2025-10-09,83009.62,INR,Software subscription
INV-0001409,Neptune Shipping,2025-06-08,64487.3,INR,Monthly service fee
INV-0001410,Glide Technologies,2025-07-08,34266.43,INR,Software subscription
INV-0001411,Stellar Insurance,2025-08-12,124824.84,INR,Office supplies
INV-0001412,Quick Logistics,2025-06-19,40337.2,INR,Software subscription
INV-0001413,Vertex Retail,2025-05-12,22918.16,INR,Monthly service fee
INV-0001414,Quasar Digital,2025-09-26,185382.57,INR,Insurance premium
INV-0001415,ACME Corp,2025-07-17,138912.15,INR,Hardware purchase
INV-0001416,Marble Interiors,2025-08-14,94502.47,INR,Software subscription
INV-0001417,Apollo Health,2025-09-05,42769.13,INR,Insurance premium
INV-0001418,Lumen Power,2025-08-22,124796.88,INR,Consulting retainer
INV-0001419,Coral Resorts,2025-10-16,133817.99,INR,Telecom usage
INV-0001420,Vortex Metals,2025-10-07,105596.42,INR,Insurance premium
INV-0001421,Metro Logistics,2025-05-06,57160.7,INR,Insurance premium
INV-0001422,Alpha Insure,2025-08-18,131124.2,INR,Monthly service fee
INV-0001423,Zeta Telecom,2025-07-29,132244.38,INR,Software subscription
INV-0001424,Orion Foods,2025-04-25,58852.87,INR,Telecom usage
INV-0001425,Cobalt Energy,2025-07-27,101953.8,INR,Hardware purchase
INV-0001426,Silverline Hotels,2025-08-23,173421.16,INR,Hardware purchase
INV-0001427,Trident Media,2025-06-10,100379.84,INR,Office supplies
INV-0001428,Lumen Power,2025-04-26,8430.6,INR,Insurance premium
INV-0001429,Amber Healthcare,2025-08-24,78983.26,INR,Consulting retainer
INV-0001430,BlueBank Services,2025-07-18,137020.12,INR,Software subscription
INV-0001431,Titan Beverages,2025-07-07,47622.85,INR,Insurance premium
INV-0001432,Alpha Insure,2025-09-28,51907.03,INR,Telecom usage
INV-0001433,BlueBank Services,2025-09-10,189848.73,INR,Logistics charge
INV-0001434,Vertex Retail,2025-07-17,179486.48,INR,Consulting retainer
INV-0001435,Nimbus Soft,2025-07-27,104383.21,INR,Logistics charge
INV-0001436,Aurora Systems,2025-06-21,114793.26,INR,Telecom usage
INV-0001437,Marble Interiors,2025-09-22,66192.31,INR,Consulting retainer
INV-0001438,Apollo Health,2025-10-05,28146.02,INR,Logistics charge
INV-0001439,Astra Labs,2025-07-09,137862.15,INR,Consulting retainer
INV-0001440,Polar Constructions,2025-05-28,131418.23,INR,Consulting retainer
INV-0001441,Silverline Hotels,2025-05-08,111689.39,INR,Hardware purchase
INV-0001442,Trident Media,2025-07-11,167984.74,INR,Consulting retainer
INV-0001443,Raven Tools,2025-04-28,153204.29,INR,Telecom usage
INV-0001444,Aurora Systems,2025-07-07,88879.4,INR,Insurance premium
INV-0001445,Vertex Retail,2025-06-08,21800.9,INR,Consulting retainer
INV-0001446,BlueBank Services,2025-09-24,123580.83,INR,Logistics charge
INV-0001447,Echo Electronics,2025-06-19,46567.02,INR,Monthly service fee
INV-0001448,Neptune Shipping,2025-05-11,137784.19,INR,Office supplies
INV-0001449,Astra Labs,2025-08-27,169304.58,INR,Office supplies
INV-0001450,Iris Pharma,2025-10-04,75104.9,INR,Telecom usage
INV-0001451,Falcon Couriers,2025-08-20,27933.79,INR,Logistics charge
INV-0001452,Cobalt Energy,2025-04-29,82013.54,INR,Monthly service fee
INV-0001453,Nova Travels,2025-08-04,44899.57,INR,Logistics charge
INV-0001454,Summit Paper,2025-06-12,13694.2,INR,Office supplies
INV-0001455,Stellar Insurance,2025-08-24,137728.61,INR,Office supplies
INV-0001456,Quasar Digital,2025-08-08,81270.92,INR,Monthly service fee
INV-0001457,Echo Electronics,2025-07-27,144180.08,INR,Telecom usage
INV-0001458,Stellar Insurance,2025-09-14,118964.26,INR,Monthly service fee
INV-0001459,Mango Mobility,2025-05-18,90596.11,INR,Monthly service fee
INV-0001460,Quasar Digital,2025-08-31,107804.89,INR,Monthly service fee
INV-0001461,Lumen Power,2025-07-29,103467.27,INR,Monthly service fee
INV-0001462,Zenith Apparel,2025-07-04,88191.0,INR,Insurance premium
INV-0001463,Glide Technologies,2025-07-03,92538.76,INR,Telecom usage
INV-0001464,Evergreen Supplies,2025-09-24,183847.05,INR,Consulting retainer
INV-0001465,Olive Agro,2025-10-03,90613.77,INR,Hardware purchase
INV-0001466,Trident Media,2025-09-17,187599.57,INR,Consulting retainer
INV-0001467,Crimson Textiles,2025-08-04,65030.46,INR,Monthly service fee
INV-0001468,Trident Media,2025-08-15,118267.94,INR,Logistics charge
INV-0001469,Olive Agro,2025-05-14,50391.42,INR,Consulting retainer
INV-0001470,Iris Pharma,2025-05-22,18692.65,INR,Office supplies
INV-0001471,Titan Beverages,2025-07-22,17518.66,INR,Telecom usage
INV-0001472,Raven Tools,2025-08-29,122608.47,INR,Consulting retainer
INV-0001473,Topaz Security,2025-09-08,76431.1,INR,Consulting retainer
INV-0001474,Amber Healthcare,2025-09-12,174325.43,INR,Consulting retainer
INV-0001475,Metro Logistics,2025-05-28,36183.92,INR,Monthly service fee
INV-0001476,Aurora Systems,2025-07-08,62248.9,INR,Office supplies
INV-0001477,Evergreen Supplies,2025-09-28,36548.86,INR,Consulting retainer
INV-0001478,Zenith Apparel,2025-04-21,124700.79,INR,Insurance premium
INV-0001479,ACME Corp,2025-08-16,99776.71,INR,Office supplies
INV-0001480,Crescent Books,2025-04-22,121792.79,INR,Office supplies
INV-0001481,Quasar Digital,2025-06-15,117978.03,INR,Office supplies
INV-0001482,Olive Agro,2025-08-03,88654.13,INR,Monthly service fee
INV-0001483,Quasar Digital,2025-09-08,55983.53,INR,Logistics charge
INV-0001484,Alpha Insure,2025-06-07,30077.11,INR,Software subscription
INV-0001485,Quick Logistics,2025-05-28,170838.94,INR,Insurance premium
INV-0001486,Amber Healthcare,2025-05-13,10281.76,INR,Telecom usage
INV-0001487,Trident Media,2025-06-01,134582.05,INR,Consulting retainer
INV-0001488,Olive Agro,2025-09-16,72357.64,INR,Monthly service fee
INV-0001489,Nimbus Soft,2025-07-06,64902.96,INR,Telecom usage
INV-0001490,Zeta Telecom,2025-08-08,168740.27,INR,Hardware purchase
INV-0001491,Evergreen Supplies,2025-08-19,27341.88,INR,Insurance premium
INV-0001492,Amber Healthcare,2025-09-02,83044.7,INR,Logistics charge
INV-0001493,Coral Resorts,2025-06-13,122604.72,INR,Hardware purchase
INV-0001494,Velvet Cosmetics,2025-09-29,106024.85,INR,Hardware purchase
INV-0001495,Granite Mining,2025-10-14,121153.22,INR,Insurance premium
INV-0001496,Polar Constructions,2025-09-23,169635.69,INR,Insurance premium
INV-0001497,Mango Mobility,2025-09-15,199007.35,INR,Software subscription
INV-0001498,Astra Labs,2025-09-25,112745.55,INR,Office supplies
INV-0001499,Falcon Couriers,2025-06-06,176790.9,INR,Logistics charge
INV-0001500,Iris Pharma,2025-07-04,195861.9,INR,Monthly service fee
INV-0001501,Delta Engineering,2025-04-27,93244.68,INR,Hardware purchase
INV-0001502,Pearl Analytics,2025-06-13,160013.09,INR,Telecom usage
INV-0001503,Aurora Systems,2025-05-02,67091.56,INR,Logistics charge
INV-0001504,ACME Corp,2025-10-01,40636.83,INR,Insurance premium
INV-0001505,Helios Motors,2025-05-08,61900.62,INR,Software subscription
INV-0001506,Glide Technologies,2025-04-22,23210.43,INR,Software subscription
INV-0001507,Amber Healthcare,2025-07-31,145017.13,INR,Monthly service fee
INV-0001508,Trident Media,2025-06-09,66437.71,INR,Software subscription
INV-0001509,Zephyr Foods,2025-08-21,183274.53,INR,Monthly service fee
INV-0001510,Indigo Chem,2025-05-25,96558.36,INR,Office supplies
INV-0001511,Crescent Books,2025-07-15,92762.78,INR,Telecom usage
INV-0001512,Pearl Analytics,2025-05-05,167103.59,INR,Insurance premium
INV-0001513,Velvet Cosmetics,2025-10-11,63442.82,INR,Monthly service fee
INV-0001514,Apollo Health,2025-09-15,137255.91,INR,Software subscription
INV-0001515,Zeta Telecom,2025-05-29,56451.78,INR,Monthly service fee
INV-0001516,Amber Healthcare,2025-07-26,125488.91,INR,Consulting retainer
INV-0001517,Velvet Cosmetics,2025-09-23,78218.47,INR,Hardware purchase
INV-0001518,Summit Paper,2025-07-08,141200.6,INR,Software subscription
INV-0001519,Iris Pharma,2025-04-29,54663.73,INR,Hardware purchase
INV-0001520,Falcon Couriers,2025-06-20,74630.92,INR,Insurance premium
INV-0001521,Apollo Health,2025-09-02,60812.5,INR,Hardware purchase
INV-0001522,Sapphire Finance,2025-04-30,155669.18,INR,Hardware purchase
INV-0001523,Lotus Telecom,2025-08-28,5474.49,INR,Office supplies
INV-0001524,Pine IT Services,2025-05-30,38447.23,INR,Office supplies
INV-0001525,Raven Tools,2025-09-02,62416.56,INR,Software subscription
INV-0001526,Vertex Retail,2025-05-16,164516.63,INR,Consulting retainer
INV-0001527,Apollo Health,2025-04-30,92144.0,INR,Hardware purchase
INV-0001528,ACME Corp,2025-07-09,186501.3,INR,Hardware purchase
INV-0001529,Amber Healthcare,2025-08-18,177892.58,INR,Hardware purchase
INV-0001530,Mango Mobility,2025-10-06,149238.17,INR,Monthly service fee
INV-0001531,Velvet Cosmetics,2025-07-09,127950.74,INR,Logistics charge
INV-0001532,Silverline Hotels,2025-06-11,38912.86,INR,Insurance premium
INV-0001533,Crescent Books,2025-07-11,154671.03,INR,Hardware purchase
INV-0001534,Nova Travels,2025-05-29,31920.45,INR,Hardware purchase
INV-0001535,ACME Corp,2025-09-27,112145.34,INR,Hardware purchase
INV-0001536,Apollo Health,2025-09-06,70388.47,INR,Software subscription
INV-0001537,Nova Travels,2025-05-27,188683.92,INR,Insurance premium
INV-0001538,Velvet Cosmetics,2025-06-22,34669.36,INR,Insurance premium
INV-0001539,Stellar Insurance,2025-07-16,108345.13,INR,Monthly service fee
INV-0001540,Astra Labs,2025-04-28,94411.75,INR,Monthly service fee
INV-0001541,Orion Foods,2025-07-28,11233.08,INR,Telecom usage
INV-0001542,Crimson Textiles,2025-06-05,141083.18,INR,Office supplies
INV-0001543,Stellar Insurance,2025-07-21,62831.91,INR,Logistics charge
INV-0001544,Iris Pharma,2025-10-09,161955.31,INR,Hardware purchase
INV-0001545,Summit Paper,2025-08-18,113773.97,INR,Hardware purchase
INV-0001546,Coral Resorts,2025-08-18,19903.97,INR,Insurance premium
INV-0001547,Zephyr Foods,2025-10-02,142188.07,INR,Office supplies
INV-0001548,Granite Mining,2025-06-19,189515.93,INR,Consulting retainer
INV-0001549,Stellar Insurance,2025-06-26,182615.89,INR,Telecom usage
INV-0001550,Trident Media,2025-10-17,183494.25,INR,Software subscription
INV-0001551,Silverline Hotels,2025-08-15,97757.59,INR,Hardware purchase
INV-0001552,Granite Mining,2025-05-19,70612.44,INR,Office supplies
INV-0001553,Metro Logistics,2025-07-02,153704.33,INR,Consulting retainer
INV-0001554,Pine IT Services,2025-05-17,81434.35,INR,Hardware purchase
INV-0001555,Silverline Hotels,2025-09-10,130065.56,INR,Insurance premium
INV-0001556,Crescent Books,2025-08-17,80462.89,INR,Telecom usage
INV-0001557,Quasar Digital,2025-09-26,49116.37,INR,Consulting retainer
INV-0001558,Granite Mining,2025-07-28,13678.96,INR,Logistics charge
INV-0001559,Coral Resorts,2025-09-19,86514.13,INR,Telecom usage
INV-0001560,Velvet Cosmetics,2025-07-17,109133.11,INR,Logistics charge
INV-0001561,Trident Media,2025-10-07,134086.24,INR,Office supplies
INV-0001562,Delta Engineering,2025-09-19,119417.06,INR,Software subscription
INV-0001563,Lumen Power,2025-05-15,164493.6,INR,Consulting retainer
INV-0001564,Marble Interiors,2025-08-02,14386.72,INR,Hardware purchase
INV-0001565,Zephyr Foods,2025-09-20,154383.0,INR,Telecom usage
INV-0001566,Silverline Hotels,2025-08-25,129175.33,INR,Monthly service fee
INV-0001567,Nimbus Soft,2025-06-15,163498.2,INR,Monthly service fee
INV-0001568,Summit Paper,2025-05-28,132345.84,INR,Office supplies
INV-0001569,Crescent Books,2025-07-04,78301.54,INR,Office supplies
INV-0001570,Zenith Apparel,2025-06-12,136462.6,INR,Software subscription
INV-0001571,Marble Interiors,2025-09-13,158972.16,INR,Insurance premium
INV-0001572,Polar Constructions,2025-07-18,198062.71,INR,Monthly service fee
INV-0001573,Stellar Insurance,2025-08-29,81137.38,INR,Consulting retainer
INV-0001574,Evergreen Supplies,2025-05-06,74159.97,INR,Monthly service fee
INV-0001575,ACME Corp,2025-10-18,112226.04,INR,Software subscription
INV-0001576,Delta Engineering,2025-07-02,173203.09,INR,Logistics charge
INV-0001577,Polar Constructions,2025-10-17,118237.69,INR,Software subscription
INV-0001578,Iris Pharma,2025-07-27,81503.51,INR,Telecom usage
INV-0001579,Crescent Books,2025-06-14,132666.27,INR,Office supplies
INV-0001580,Astra Labs,2025-06-08,111306.6,INR,Software subscription
INV-0001581,Aurora Systems,2025-05-30,58049.94,INR,Consulting retainer
INV-0001582,Astra Labs,2025-04-23,14813.33,INR,Monthly service fee
INV-0001583,Vertex Retail,2025-08-23,131756.38,INR,Consulting retainer
INV-0001584,Nimbus Soft,2025-05-26,128627.46,INR,Telecom usage
INV-0001585,Olive Agro,2025-10-16,121083.69,INR,Telecom usage
INV-0001586,Stellar Insurance,2025-06-06,91151.67,INR,Telecom usage
INV-0001587,Lumen Power,2025-08-14,77250.59,INR,Logistics charge
INV-0001588,Trident Media,2025-08-07,121112.36,INR,Office supplies
INV-0001589,Raven Tools,2025-06-20,142569.93,INR,Insurance premium
INV-0001590,Aurora Systems,2025-09-07,115482.29,INR,Monthly service fee
INV-0001591,Quick Logistics,2025-09-13,96911.99,INR,Software subscription
INV-0001592,Delta Engineering,2025-09-16,96565.82,INR,Hardware purchase
INV-0001593,Vertex Retail,2025-09-02,196724.03,INR,Insurance premium
INV-0001594,Olive Agro,2025-08-31,16107.8,INR,Hardware purchase
INV-0001595,Quasar Digital,2025-08-19,126317.24,INR,Hardware purchase
